my_title,Run,my_stage,Organism,projType,treat,treatDescription,special,geneCounted,rawCounts,bleached,stress
j1_thisStudy_PRJNA559404,s171_S205,adult,Acropora millepora,multiple,heat_then_cold,HtC.N2.T.tp1.3,none,563635,2521670,bleached,stressed
j1_thisStudy_PRJNA559404,s172_S206,adult,Acropora millepora,multiple,heat_then_cold,HtC.N1.T.tp1.1,none,398131,1803808,bleached,stressed
j1_thisStudy_PRJNA559404,s173_S207,adult,Acropora millepora,multiple,heat_then_cold,HtC.N1.T.tp1.2,none,363707,1478201,bleached,stressed
j1_thisStudy_PRJNA559404,s176_S208,adult,Acropora millepora,temp,heat,Ht1.N10.T.tp2.2,none,454464,1743188,bleached,stressed
j1_thisStudy_PRJNA559404,s177_S209,adult,Acropora millepora,temp,heat,Ht1.N10.T.tp2.3,none,344683,1420446,bleached,stressed
j1_thisStudy_PRJNA559404,s181_S210,adult,Acropora millepora,temp,control,Ht1.N1.C.tp2.1,none,405127,1894762,control,control
j1_thisStudy_PRJNA559404,s182_S211,adult,Acropora millepora,temp,control,Ht1.N1.C.tp2.2,none,444202,1875454,control,control
j1_thisStudy_PRJNA559404,s183_S212,adult,Acropora millepora,temp,control,Ht1.N1.C.tp2.3,none,381703,1692380,control,control
j1_thisStudy_PRJNA559404,s190_S213,adult,Acropora millepora,temp,control,Ht1.N10.C.tp2.1,none,408168,1621789,control,control
j1_thisStudy_PRJNA559404,s191_S214,adult,Acropora millepora,temp,control,Ht1.N10.C.tp2.2,none,426308,1905981,control,control
j1_thisStudy_PRJNA559404,s192_S215,adult,Acropora millepora,temp,control,Ht1.N10.C.tp2.3,none,294560,1555424,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812166,adult,Acropora hyacinthus,temp,control,X12_86_300_c_5h,none,2443150,12778011,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812167,adult,Acropora hyacinthus,temp,control,X2_6_300_c_5h,none,2465168,15641172,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812168,adult,Acropora hyacinthus,temp,control,X26_27_300_c_5h,none,2335988,15912475,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812169,adult,Acropora hyacinthus,temp,control,X30_87_300_c_5h,none,2120712,11729564,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812170,adult,Acropora hyacinthus,temp,control,X34_83_300_c_5h,none,2785202,16189295,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812171,adult,Acropora hyacinthus,temp,control,X36_85_300_c_5h,none,2332504,13334847,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812172,adult,Acropora hyacinthus,temp,control,X56_75_300_c_5h,none,3081462,16600423,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812173,adult,Acropora hyacinthus,temp,control,X58_4_300_c_5h,none,2527473,14449010,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812174,adult,Acropora hyacinthus,temp,control,X60_7_300_c_5h,none,2379692,14267316,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812175,adult,Acropora hyacinthus,temp,control,X62_88_300_c_5h,none,1682645,12562144,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812176,adult,Acropora hyacinthus,temp,heat,X24_86_300_h_5h,none,1742912,12370134,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812177,adult,Acropora hyacinthus,temp,heat,X14_6_300_h_5h,none,1798453,14757896,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812178,adult,Acropora hyacinthus,temp,heat,X38_27_300_h_5h,none,2413660,21495396,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812179,adult,Acropora hyacinthus,temp,heat,X42_87_300_h_5h,none,1806112,11336544,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812180,adult,Acropora hyacinthus,temp,heat,X46_83_300_h_5h,none,2146163,12638368,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812181,adult,Acropora hyacinthus,temp,heat,X48_85_300_h_5h,none,1987130,11774547,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812182,adult,Acropora hyacinthus,temp,heat,X70_75_300_h_5h,none,2674373,20136626,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812183,adult,Acropora hyacinthus,temp,heat,X72_4_300_h_5h,none,1459188,16333244,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812184,adult,Acropora hyacinthus,temp,heat,X74_7_300_h_5h,none,2054298,17522364,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812185,adult,Acropora hyacinthus,temp,heat,X76_88_300_h_5h,none,1894217,13632540,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812186,adult,Acropora hyacinthus,temp,control,X27_102_400_c_5h,none,2393925,13466085,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812187,adult,Acropora hyacinthus,temp,control,X3_70_400_c_5h,none,3138521,16319629,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812188,adult,Acropora hyacinthus,temp,control,X31_28_400_c_5h,none,2087342,11251455,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812189,adult,Acropora hyacinthus,temp,control,X33_11_400_c_5h,none,2800407,15630171,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812190,adult,Acropora hyacinthus,temp,control,X49_89_400_c_5h,none,3079755,14536378,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812191,adult,Acropora hyacinthus,temp,control,X5_65_400_c_5h,none,2763017,13523938,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812192,adult,Acropora hyacinthus,temp,control,X51_68_400_c_5h,none,3110371,16922482,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812193,adult,Acropora hyacinthus,temp,control,X53_64_400_c_5h,none,2939873,14541609,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812194,adult,Acropora hyacinthus,temp,control,X7_40_400_c_5h,none,2341131,13505758,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812195,adult,Acropora hyacinthus,temp,heat,X39_102_400_h_5h,none,2201208,17035885,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812196,adult,Acropora hyacinthus,temp,heat,X15_70_400_h_5h,none,2578756,17512537,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812197,adult,Acropora hyacinthus,temp,heat,X43_28_400_h_5h,none,1924101,11899752,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812198,adult,Acropora hyacinthus,temp,heat,X45_11_400_h_5h,none,2818569,15139306,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812199,adult,Acropora hyacinthus,temp,heat,X63_89_400_h_5h,none,2911649,19930111,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812200,adult,Acropora hyacinthus,temp,heat,X17_65_400_h_5h,none,2002301,14074215,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812201,adult,Acropora hyacinthus,temp,heat,X65_68_400_h_5h,none,2039178,14297611,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812202,adult,Acropora hyacinthus,temp,heat,X67_64_400_h_5h,none,2064107,12461975,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812203,adult,Acropora hyacinthus,temp,heat,X19_40_400_h_5h,none,1430558,11893668,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812204,adult,Acropora hyacinthus,temp,control,X11_86_400_c_5h,none,2493971,12879008,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812205,adult,Acropora hyacinthus,temp,control,X1_6_400_c_5h,none,2465170,13088805,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812206,adult,Acropora hyacinthus,temp,control,X25_27_400_c_5h,none,2193833,11496397,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812207,adult,Acropora hyacinthus,temp,control,X29_87_400_c_5h,none,2375681,13357979,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812208,adult,Acropora hyacinthus,temp,control,X9_83_400_c_5h,none,2714363,12451252,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812209,adult,Acropora hyacinthus,temp,control,X35_85_400_c_5h,none,2311693,14055020,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812210,adult,Acropora hyacinthus,temp,control,X55_75_400_c_5h,none,2964212,14855986,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812211,adult,Acropora hyacinthus,temp,control,X57_4_400_c_5h,none,3304258,17749200,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812212,adult,Acropora hyacinthus,temp,control,X59_7_400_c_5h,none,2797847,14490992,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812213,adult,Acropora hyacinthus,temp,control,X61_88_400_c_5h,none,2907160,13777174,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812214,adult,Acropora hyacinthus,temp,heat,X23_86_400_h_5h,preBleached,1864977,13554492,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812215,adult,Acropora hyacinthus,temp,heat,X13_6_400_h_5h,preBleached,2083814,12916523,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812216,adult,Acropora hyacinthus,temp,heat,X37_27_400_h_5h,preBleached,1947689,16142154,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812217,adult,Acropora hyacinthus,temp,heat,X41_87_400_h_5h,preBleached,1869338,13252839,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812218,adult,Acropora hyacinthus,temp,heat,X21_83_400_h_5h,preBleached,2186042,14834341,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812219,adult,Acropora hyacinthus,temp,heat,X47_85_400_h_5h,preBleached,1849722,10429404,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812220,adult,Acropora hyacinthus,temp,heat,X69_75_400_h_5h,preBleached,2106832,12899429,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812221,adult,Acropora hyacinthus,temp,heat,X71_4_400_h_5h,preBleached,2108196,13929254,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812222,adult,Acropora hyacinthus,temp,heat,X73_7_400_h_5h,preBleached,2026660,14674810,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812223,adult,Acropora hyacinthus,temp,heat,X75_88_400_h_5h,preBleached,2642703,16124525,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812224,adult,Acropora hyacinthus,temp,control,X28_102_300_c_5h,none,2432264,13713068,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812225,adult,Acropora hyacinthus,temp,control,X4_70_300_c_5h,none,2228441,13395971,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812226,adult,Acropora hyacinthus,temp,control,X32_28_300_c_5h,none,2340569,12902605,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812227,adult,Acropora hyacinthus,temp,control,X10_11_300_c_5h,none,2122179,12966848,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812228,adult,Acropora hyacinthus,temp,control,X50_89_300_c_5h,none,3354335,18384678,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812229,adult,Acropora hyacinthus,temp,control,X6_65_300_c_5h,none,2252735,13287750,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812230,adult,Acropora hyacinthus,temp,control,X52_61_300_c_5h,none,2834119,15489605,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812231,adult,Acropora hyacinthus,temp,control,X54_64_300_c_5h,none,2181826,13707939,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812232,adult,Acropora hyacinthus,temp,control,X8_40_300_c_5h,none,2571473,16969360,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812233,adult,Acropora hyacinthus,temp,heat,X40_102_300_h_5h,preBleached,2268455,15324647,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812234,adult,Acropora hyacinthus,temp,heat,X16_70_300_h_5h,preBleached,2018065,14238843,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812235,adult,Acropora hyacinthus,temp,heat,X44_28_300_h_5h,preBleached,2255278,13567174,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812236,adult,Acropora hyacinthus,temp,heat,X22_11_300_h_5h,preBleached,2128329,16444074,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812237,adult,Acropora hyacinthus,temp,heat,X64_89_300_h_5h,preBleached,2179224,16365761,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812238,adult,Acropora hyacinthus,temp,heat,X18_65_300_h_5h,preBleached,2307113,13478359,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812239,adult,Acropora hyacinthus,temp,heat,X66_61_300_h_5h,preBleached,2006420,14025814,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812240,adult,Acropora hyacinthus,temp,heat,X68_64_300_h_5h,preBleached,1785649,13265666,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812241,adult,Acropora hyacinthus,temp,heat,X20_40_300_h_5h,preBleached,1511106,12821776,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812242,adult,Acropora hyacinthus,temp,control,X140_86_300_c_20h,none,2746461,16123368,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812243,adult,Acropora hyacinthus,temp,control,X130_6_300_c_20h,none,1881208,11496678,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812244,adult,Acropora hyacinthus,temp,control,X78_27_300_c_20h,none,2604186,12887323,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812245,adult,Acropora hyacinthus,temp,control,X82_87_300_c_20h,none,3099306,15439274,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812246,adult,Acropora hyacinthus,temp,control,X86_83_300_c_20h,none,2762450,13103995,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812247,adult,Acropora hyacinthus,temp,control,X88_85_300_c_20h,none,2765471,15465141,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812248,adult,Acropora hyacinthus,temp,control,X108_75_300_c_20h,none,1217877,10452228,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812249,adult,Acropora hyacinthus,temp,control,X110_4_300_c_20h,none,2259942,11794924,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812250,adult,Acropora hyacinthus,temp,control,X112_7_300_c_20h,none,2424075,14239849,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812251,adult,Acropora hyacinthus,temp,control,X114_88_300_c_20h,none,1901613,17486858,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812252,adult,Acropora hyacinthus,temp,heat,X152_86_300_h_20h,none,3264075,20286338,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812253,adult,Acropora hyacinthus,temp,heat,X142_6_300_h_20h,none,2105226,11023468,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812254,adult,Acropora hyacinthus,temp,heat,X90_27_300_h_20h,none,2602604,16286308,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812255,adult,Acropora hyacinthus,temp,heat,X94_87_300_h_20h,none,2226541,12590060,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812256,adult,Acropora hyacinthus,temp,heat,X98_83_300_h_20h,none,2216235,10797138,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812257,adult,Acropora hyacinthus,temp,heat,X100_85_300_h_20h,none,2344802,12369993,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812258,adult,Acropora hyacinthus,temp,heat,X122_75_300_h_20h,none,1987109,13605831,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812259,adult,Acropora hyacinthus,temp,heat,X124_4_300_h_20h,none,1837939,12964724,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812260,adult,Acropora hyacinthus,temp,heat,X126_7_300_h_20h,none,3196120,22095469,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812261,adult,Acropora hyacinthus,temp,heat,X128_88_300_h_20h,none,1688375,14343877,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812262,adult,Acropora hyacinthus,temp,control,X79_102_400_c_20h,none,3165830,16829487,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812263,adult,Acropora hyacinthus,temp,control,X131_70_400_c_20h,none,2245031,11303325,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812264,adult,Acropora hyacinthus,temp,control,X83_28_400_c_20h,none,2835363,15746314,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812265,adult,Acropora hyacinthus,temp,control,X85_11_400_c_20h,none,2861381,16950351,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812266,adult,Acropora hyacinthus,temp,control,X101_89_400_c_20h,none,2809460,14764950,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812267,adult,Acropora hyacinthus,temp,control,X133_65_400_c_20h,none,1887735,10798191,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812268,adult,Acropora hyacinthus,temp,control,X103_68_400_c_20h,none,3693800,20314962,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812269,adult,Acropora hyacinthus,temp,control,X105_64_400_c_20h,none,2851818,14841100,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812270,adult,Acropora hyacinthus,temp,control,X135_40_400_c_20h,none,2118791,15471461,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812271,adult,Acropora hyacinthus,temp,heat,X91_102_400_h_20h,none,2488547,15679314,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812272,adult,Acropora hyacinthus,temp,heat,X143_70_400_h_20h,none,2295079,11870402,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812273,adult,Acropora hyacinthus,temp,heat,X95_28_400_h_20h,none,2324281,12773093,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812274,adult,Acropora hyacinthus,temp,heat,X97_11_400_h_20h,none,2223288,11528773,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812275,adult,Acropora hyacinthus,temp,heat,X115_89_400_h_20h,none,2943416,14967733,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812276,adult,Acropora hyacinthus,temp,heat,X145_65_400_h_20h,none,2527910,17358612,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812277,adult,Acropora hyacinthus,temp,heat,X117_68_400_h_20h,none,2677893,13295235,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812278,adult,Acropora hyacinthus,temp,heat,X119_64_400_h_20h,none,2305092,12577578,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812279,adult,Acropora hyacinthus,temp,heat,X147_40_400_h_20h,none,2701963,15437462,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812280,adult,Acropora hyacinthus,temp,control,X139_86_400_c_20h,none,2555935,12438871,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812281,adult,Acropora hyacinthus,temp,control,X129_6_400_c_20h,none,2196343,12553038,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812282,adult,Acropora hyacinthus,temp,control,X77_27_400_c_20h,none,2492051,12898207,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812283,adult,Acropora hyacinthus,temp,control,X81_87_400_c_20h,none,3061136,19350737,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812284,adult,Acropora hyacinthus,temp,control,X137_83_400_c_20h,none,2226316,11299940,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812285,adult,Acropora hyacinthus,temp,control,X87_85_400_c_20h,none,2650698,15469702,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812286,adult,Acropora hyacinthus,temp,control,X107_75_400_c_20h,none,2633537,13559618,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812287,adult,Acropora hyacinthus,temp,control,X109_4_400_c_20h,none,2332327,11188156,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812288,adult,Acropora hyacinthus,temp,control,X111_7_400_c_20h,none,2024506,10846985,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812289,adult,Acropora hyacinthus,temp,control,X113_88_400_c_20h,none,2294104,11279205,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812290,adult,Acropora hyacinthus,temp,heat,X151_86_400_h_20h,none,735416,3301151,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812291,adult,Acropora hyacinthus,temp,heat,X141_6_400_h_20h,none,2276744,12882348,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812292,adult,Acropora hyacinthus,temp,heat,X89_27_400_h_20h,none,2568008,16705168,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812293,adult,Acropora hyacinthus,temp,heat,X93_87_400_h_20h,none,2238332,12286132,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812294,adult,Acropora hyacinthus,temp,heat,X149_83_400_h_20h,none,1779213,11405492,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812295,adult,Acropora hyacinthus,temp,heat,X99_85_400_h_20h,none,1854085,10169343,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812296,adult,Acropora hyacinthus,temp,heat,X121_75_400_h_20h,none,2598874,15059759,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812297,adult,Acropora hyacinthus,temp,heat,X123_4_400_h_20h,none,2961936,16276746,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812298,adult,Acropora hyacinthus,temp,heat,X125_7_400_h_20h,none,2277417,12705075,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812299,adult,Acropora hyacinthus,temp,heat,X127_88_400_h_20h,none,2989617,16566768,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812300,adult,Acropora hyacinthus,temp,control,X80_102_300_c_20h,none,1887900,13598774,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812301,adult,Acropora hyacinthus,temp,control,X132_70_300_c_20h,none,2117078,11176275,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812302,adult,Acropora hyacinthus,temp,control,X84_28_300_c_20h,none,2472825,13130481,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812303,adult,Acropora hyacinthus,temp,control,X138_11_300_c_20h,none,1958582,11886237,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812304,adult,Acropora hyacinthus,temp,control,X102_89_300_c_20h,none,2519125,14459379,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812305,adult,Acropora hyacinthus,temp,control,X134_65_300_c_20h,none,2158328,13086161,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812306,adult,Acropora hyacinthus,temp,control,X104_61_300_c_20h,none,1976851,12006720,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812307,adult,Acropora hyacinthus,temp,control,X106_64_300_c_20h,none,2766770,15505953,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812308,adult,Acropora hyacinthus,temp,control,X136_40_300_c_20h,none,2210811,11317404,control,control
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812309,adult,Acropora hyacinthus,temp,heat,X92_102_300_h_20h,none,2829541,14333508,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812310,adult,Acropora hyacinthus,temp,heat,X144_70_300_h_20h,none,2098922,11262780,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812311,adult,Acropora hyacinthus,temp,heat,X96_28_300_h_20h,none,2784828,16110504,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812312,adult,Acropora hyacinthus,temp,heat,X150_11_300_h_20h,none,1778661,15469094,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812313,adult,Acropora hyacinthus,temp,heat,X116_89_300_h_20h,none,2434348,13966652,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812314,adult,Acropora hyacinthus,temp,heat,X146_65_300_h_20h,none,1915542,11549312,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812315,adult,Acropora hyacinthus,temp,heat,X118_61_300_h_20h,none,1702798,11034491,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812316,adult,Acropora hyacinthus,temp,heat,X120_64_300_h_20h,none,2179072,12818694,bleached,stressed
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812317,adult,Acropora hyacinthus,temp,heat,X148_40_300_h_20h,none,1910489,15251660,bleached,stressed
